county,obe_21,fei_20,pi_20,aeo_20,uni_20,ieq_20,reg
Hitchcock,1,4.3000002,27.1,25.1,12.8,4,3
Holt,1,7.9000001,29.799999,60.5,11.2,3.8,3
Hooker,0,7.5999999,27.299999,10.9,8.3999996,3.3,3
Howard,1,8.1000004,28.4,46.700001,9,3.7,3
Jefferson,1,8.1000004,31.4,59.299999,9.1999998,3.9000001,3
Johnson,1,7.9000001,29.9,55.599998,10.2,4.0999999,3
Kearney,1,8.5,23.700001,56.200001,8.1000004,3.8,3
Keith,0,7.8000002,31.1,79.599998,10.1,4.6999998,3
Keya Paha,0,4.9000001,27.6,33.299999,18.6,3.8,3
Kimball,1,8.1999998,29.299999,76,12.4,4.0999999,3
Knox,1,8.1000004,30.799999,61.400002,13.1,4,3
Lancaster,0,8,17.5,96.900002,8.3999996,4.3000002,3
Lincoln,1,7.8000002,27.700001,86.300003,8.8000002,4.4000001,3
Logan,1,8.1999998,30.4,2.5,12.6,3,3
Loup,0,6.0999999,28.799999,23.1,10.7,4.5999999,3
McPherson,0,5.8000002,27.5,0,8.3000002,5.0999999,3
Madison,0,7.8000002,25.799999,84.599998,11.3,4.3000002,3
Merrick,1,7.5999999,30.200001,45,9.5,4.3000002,3
Morrill,1,7.0999999,31,45.200001,13.7,3.5,3
Nance,1,7.1999998,27.299999,66.400002,8.6000004,4.5999999,3
Nemaha,1,8.3000002,25.4,53.599998,7.6999998,4.4000001,3
Nuckolls,1,7.5,30.5,59.599998,9.1999998,4.3000002,3
Otoe,1,8.3999996,29.799999,74.099998,8.8999996,4,3
Pawnee,1,7.5,26,8.8000002,12.6,4.3000002,3
Perkins,0,8.1999998,25.700001,47.200001,13.7,4.1999998,3
Phelps,1,8.3999996,25.299999,71.300003,8.3000002,4.0999999,3
Pierce,0,7.3000002,30.6,64.900002,7.1999998,3.5999999,3
Platte,1,8.5,23.200001,84.5,10.3,3.8,3
Polk,1,8.8000002,25.5,46.200001,10,3.4000001,3
Red Willow,0,7.1999998,25.299999,74.5,8.6999998,4.3000002,3
Richardson,1,7.1999998,32.599998,6.5999999,9.8999996,4.1999998,3
Rock,1,7.8000002,37.400002,.1,14.7,3.5,3
Saline,1,8.3999996,29.799999,68.5,13.2,3.5999999,3
Sarpy,1,8.5,20,92.400002,6.5,3.5,3
Saunders,1,8.3999996,24.6,52.900002,7.3000002,3.5,3
Scotts Bluff,1,8.6000004,25.799999,75.5,11.1,4.1999998,3
Seward,1,8.5,23.1,58.599998,6.6999998,3.8,3
Sheridan,0,7.0999999,30.1,56.400002,17.200001,4.1999998,3
Sherman,1,6.0999999,28.4,49,12.7,3.9000001,3
Sioux,0,6.1999998,30.6,18,15.7,4.4000001,3
Stanton,1,7.1999998,31.6,31.4,7.5,3.4000001,3
Thayer,0,8,24.9,29.6,9.6999998,3.7,3
Thomas,0,5.9000001,28,16.5,13.2,4.5,3
Thurston,1,6.5999999,32.200001,38.099998,15.9,4.9000001,3
Valley,0,7.8000002,26.6,75.300003,11.8,4.5999999,3
Washington,0,8.6000004,22,48.5,6.1999998,3.8,3
Wayne,1,8.1999998,23.9,51.599998,7.9000001,4.8000002,3
Webster,1,7.3000002,31.1,63.099998,9.5,4.6999998,3
Wheeler,0,5.5999999,32.200001,4.4000001,11.6,3,3
York,1,8.1999998,26.200001,60.299999,8.1000004,4.5,1
Churchill,0,7.5,26.4,87,13.6,4.0999999,1
Clark,0,8,23.9,97.099998,13.3,4.3000002,1
Douglas,0,7.5,20.4,91.199997,12.3,3.7,1
Elko,0,8.3000002,25.6,68.599998,13.1,3.8,1
Esmeralda,0,4,30,13.4,14,3.5,1
Eureka,0,6.0999999,21.9,34.299999,7.5,8.3000002,1
Humboldt,0,8.5,20.9,59.700001,15.3,3.8,1
Lander,0,8.6999998,19.799999,90.900002,12.5,4.0999999,1
Lincoln,0,5.5,28,54.299999,12.2,3.2,1
Lyon,0,7.5999999,25,67.800003,13.2,4,1
Mineral,1,4.8000002,31.4,77.199997,11.9,5.1999998,1
Nye,1,6.1999998,28.6,21.5,12.8,4,1
Pershing,1,8.1000004,28.299999,22.799999,15.2,5.1999998,1
Storey,0,8.6999998,25.299999,40.799999,8.8000002,3.9000001,1
Washoe,0,7.9000001,18.4,91.599998,12.4,4.3000002,1
White Pine,0,7.5,23.700001,59.200001,11,4,1
Carson City,0,7.9000001,22.299999,99.699997,12.6,4.3000002,5
Belknap,0,8.6999998,22.9,87.199997,7.5999999,4.1999998,5
Carroll,0,9,21.6,80.599998,9,4.1999998,5
Cheshire,0,8.6000004,19.4,75.300003,7.1999998,4.3000002,5
Coos,1,8.1999998,25.9,73.5,7.8000002,4.1999998,5
Grafton,0,8.5,19.200001,89.599998,8.3999996,4.5,5
Hillsborough,0,8.5,22.5,91.699997,7.1999998,4.3000002,5
Merrimack,0,8.6000004,20,92.599998,7.5,4.0999999,5
Rockingham,0,8.8999996,18.9,88.400002,5.5999999,3.9000001,5
Strafford,0,8.3999996,23.799999,89.300003,7.4000001,4.3000002,5
Sullivan,0,8.6000004,26.5,77.900002,7.1999998,4.0999999,5
Atlantic,0,7.5999999,30.200001,91.400002,10.5,5.0999999,5
Bergen,0,9.3000002,24.5,99.5,8.6000004,5,5
Burlington,0,8.5,23.799999,81.900002,5.5,4.0999999,5
Camden,0,8.1000004,28.700001,89.900002,7.5999999,5.4000001,5
Cape May,0,7.6999998,27.200001,94.900002,8.1000004,4.5999999,5
Cumberland,1,7.4000001,31.200001,79.300003,12.1,5,5
Essex,0,7.5999999,28.4,99.699997,11.5,6.8000002,5
Gloucester,0,8.1999998,27.700001,82.900002,5.5,4.3000002,5
Hudson,0,8.6999998,28.799999,100,13.2,6.0999999,5
Hunterdon,0,9.5,18.799999,89,4.9000001,4.1999998,5
Mercer,0,8.3999996,24.299999,99.199997,9.6999998,5.5,5
Middlesex,0,8.8000002,25.9,96.699997,8.5,4.5,5
Monmouth,0,8.8000002,24.200001,94.800003,6.8000002,5.1999998,5
Morris,0,9.3000002,21.299999,95.5,5.9000001,4.4000001,5
Ocean,0,8.1999998,29.200001,90,7.5999999,4.5999999,5
Passaic,0,8.6999998,27.5,97.400002,13.2,5.8000002,5
Salem,1,8,29.6,69.5,7.5999999,5.0999999,5
Somerset,0,9.3000002,20.1,97.099998,5.6999998,4.5,5
Sussex,0,9,25.6,93.900002,6.0999999,3.8,5
Union,0,8.8999996,24.4,99.699997,11.3,5.0999999,5
Warren,0,8.6000004,28.4,97,7.1999998,4.3000002,2
Bernalillo,0,7.3000002,17,91,9.6999998,5.0999999,2
Catron,0,3.2,20.1,73.599998,10,2.5,2
Chaves,1,6.8000002,26.4,71.099998,11.8,4.9000001,2
Cibola,1,5,29.4,66.400002,12.6,5.4000001,2
Colfax,0,5.0999999,28.4,75.800003,9.1000004,5.6999998,2
Curry,0,6,30.4,78.300003,9.6000004,4.1999998,2
De Baca,1,7.0999999,29.6,85.5,13.3,6.0999999,2
Dona Ana,0,6.0999999,17.200001,78,11.5,5.4000001,2
Eddy,1,7.0999999,27.700001,70,8.8000002,4.5,2
Grant,0,6.5,19.1,78.400002,7.6999998,5,2
Guadalupe,1,7.5,26.5,54.599998,8.3000002,3.9000001,2
Harding,0,4,30.299999,6.8000002,9.1999998,3.5,2
Hidalgo,0,6.5,28.6,47.099998,10,6,2
Lea,1,7.8000002,30.299999,83.699997,12,4.6999998,2
Lincoln,0,6.3000002,25.200001,85.099998,12.8,5.1999998,2
Los Alamos,0,7.9000001,12.8,99.199997,3,3.5999999,2
Luna,1,5.3000002,27.1,70.199997,12.9,6.1999998,2
McKinley,1,2.2,25.6,43.299999,17.4,7.0999999,2
Mora,0,7.0999999,22,28.200001,10,5.5999999,2
Otero,0,6,23,54.599998,10.7,4.5,2
Quay,0,6.9000001,27.4,70,9.1999998,3.9000001,2
Roosevelt,0,6,29.5,80.300003,13.5,5.4000001,2
Sandoval,0,6.9000001,12.9,85.199997,9.6999998,4.1999998,2
San Juan,1,5.5,23.9,55.599998,14,4.9000001,2
San Miguel,0,5.5,22.6,65.599998,8.8999996,5.6999998,2
Santa Fe,0,7.4000001,12.1,78.699997,13.3,4.5999999,2
Sierra,0,5.3000002,26.700001,86.800003,9.8000002,5,2
Socorro,0,5.6999998,25.4,53.299999,12.3,5.5999999,2
Taos,0,6.0999999,14.1,82.900002,12.6,5.5999999,2
Torrance,1,5.5,26.299999,8.8000002,10.4,4.8000002,2
Union,1,7,26.6,76,11.3,4.3000002,2
Valencia,1,6.0999999,21.5,47.700001,10.9,4.5,5
Albany,0,8,22,92.099998,4.4000001,4.8000002,5
Allegany,1,8.1000004,29.299999,62.400002,5.9000001,4.1999998,5
Bronx,0,7.6999998,31.299999,100,8.8999996,6.6999998,5
Broome,0,8,23,89.5,5.3000002,5,5
Cattaraugus,1,8.1000004,26.6,63.099998,6.5,4.4000001,5
Cayuga,1,8.6000004,24.6,79.599998,5.0999999,4.0999999,5
Chautauqua,1,7.8000002,27.5,80,5.3000002,4.8000002,5
Chemung,1,7.8000002,28.200001,82.599998,4.1999998,4.6999998,5
Chenango,1,8.5,24.200001,74.199997,5.0999999,4.4000001,5
Clinton,1,7.5999999,26.5,74.300003,5.4000001,4.5,5
Columbia,0,8.5,20.1,74.199997,6,4.4000001,5
Cortland,1,8.1000004,25.200001,87.099998,4.1999998,4.1999998,5
Delaware,0,8.5,26.200001,61.400002,6.5999999,4.5,5
Dutchess,0,8.6000004,21.1,85.699997,5.3000002,4.6999998,5
Erie,0,7.8000002,25.6,96.300003,4.5,5.0999999,5
Essex,0,8.6999998,21.5,100,5.3000002,4.0999999,5
Franklin,1,7.5,29.200001,65.400002,7.4000001,5,5
Fulton,1,8.1999998,28,80.800003,5.6999998,4.1999998,5
Genesee,1,8.6000004,29.9,63.799999,4.8000002,4.0999999,5
Greene,0,8.1999998,25.1,77.900002,5.5999999,4.5999999,5
Hamilton,0,7.6999998,20.299999,100,6.6999998,3.8,5
Herkimer,1,7.9000001,28.799999,73.900002,4.9000001,4.1999998,5
Jefferson,1,7.6999998,27,59.799999,4.6999998,3.9000001,5
Kings,0,7.5,25.700001,100,8,6.8000002,5
Lewis,1,8,29.1,57.799999,5.8000002,3.8,5
Livingston,1,8.1999998,22.799999,74.400002,4.4000001,4.4000001,5
Madison,0,8.6999998,23.700001,73.900002,5,4.0999999,5
Monroe,0,7.9000001,23.200001,94.800003,4.6999998,4.9000001,5
Montgomery,1,7.8000002,30.799999,60.599998,6.1999998,4.6999998,5
Nassau,0,9.6999998,22.799999,98.900002,5.3000002,4.5,5
New York,0,8.3000002,17.5,100,6.1999998,9.1999998,5
Niagara,0,8.1000004,29.200001,84.5,5.0999999,4.8000002,5
Oneida,1,8,25.700001,88.199997,5.6999998,4.6999998,5
Onondaga,0,8.1000004,21.799999,95.199997,5,4.9000001,5
Ontario,0,8.5,23.299999,80.900002,4.4000001,4.1999998,5
Orange,0,8.6999998,25.700001,87.900002,5.6999998,4.6999998,5
Orleans,1,8,32.799999,76.300003,5.5999999,4,5
Oswego,1,8,26.9,66.099998,5.3000002,4.5,5
Otsego,0,7.8000002,22.6,66.800003,5.1999998,4.5,5
Putnam,0,9.3000002,21,88.199997,4.9000001,4,5
Queens,0,8.6999998,28.4,98,10.2,4.9000001,5
Rensselaer,0,8.1999998,21.1,66.300003,4.5,4.4000001,5
Richmond,0,9.1000004,27.299999,99.800003,4.9000001,5.6999998,5
Rockland,0,8.6999998,24.9,96.699997,6,5.3000002,5
St. Lawrence,1,7.5999999,29.4,58.299999,6.3000002,4.8000002,5
Saratoga,0,8.8999996,20.200001,91.800003,3.8,3.8,5
Schenectady,0,8.1999998,22.799999,95.699997,4.8000002,4.5999999,5
Schoharie,1,8.1000004,25.799999,49.400002,5.1999998,4.4000001,5
Schuyler,0,8.3000002,25,66.699997,5.3000002,4.3000002,5
Seneca,1,8.1999998,30.799999,68.300003,6.3000002,4.0999999,5
Steuben,1,8.3000002,26.9,56.700001,6.0999999,4.4000001,5
Suffolk,0,9.3000002,24.200001,93.300003,5.4000001,4.4000001,5
Sullivan,1,8.3000002,27.6,66.800003,6.5,4.8000002,5
Tioga,0,8.6000004,27.299999,65.099998,4.6999998,4.5,5
Tompkins,0,7.6999998,15.7,86.199997,5.3000002,5.5999999,5
Ulster,0,8.1000004,20.9,82.099998,6.8000002,4.9000001,5
Warren,0,8.5,20,98,5.1999998,4.1999998,5
Washington,1,8.3999996,25.799999,66,5.5,4.1999998,5
Wayne,1,8.6000004,29.4,61.900002,4.8000002,3.9000001,5
Westchester,0,9.1000004,21.200001,99.599998,6.9000001,6.1999998,5
Wyoming,1,8.1999998,26.5,69,4.5,3.9000001,5
Yates,0,8.8000002,28.700001,49.400002,8.3999996,4.5,4
Alamance,1,7.0999999,26.200001,80.300003,14.1,4.6999998,4
Alexander,1,8.1999998,31.299999,20.4,13.4,4.5999999,4
Alleghany,0,8,25.799999,26.700001,18.299999,4.4000001,4
Anson,1,6.5,31,6.1999998,13.1,5,4
Ashe,0,8.1000004,31.299999,59.400002,15.7,4.5,4
Avery,0,8.3999996,29.1,100,20,4.4000001,4
Beaufort,1,7.3000002,29.9,53.099998,13.9,5.4000001,4
Bertie,1,6.3000002,31.200001,33.200001,13.2,5,4
Bladen,1,6.8000002,30.1,36.299999,16.700001,5.0999999,4
Brunswick,0,7.6999998,24.6,79,13.5,4.3000002,4
Buncombe,0,7.6999998,17.299999,75,13.5,4.4000001,4
Burke,1,6.9000001,27,66.199997,14.7,4.4000001,4
Cabarrus,1,7.8000002,25.4,79.5,10.4,4.0999999,4
Caldwell,1,6.6999998,25.799999,63.799999,13.9,4.5999999,4
Camden,1,8.5,24.6,37.200001,11.9,3.5999999,4
Carteret,1,7.8000002,24.1,89.199997,12.7,4.3000002,4
Caswell,0,7.0999999,19.1,33.799999,12.9,4.5999999,4
Catawba,0,7.6999998,26,71.400002,13.2,4.4000001,4
Chatham,0,8.3999996,20.9,63.400002,14.2,5.5,4
Cherokee,0,8,29.4,98.599998,14,4.3000002,4
Chowan,1,6.1999998,28.299999,51.900002,11.9,5.0999999,4
Clay,0,8.1000004,30.1,99.699997,15.6,4.1999998,4
Cleveland,1,7,28.700001,55.299999,11.9,5,4
Columbus,1,7.0999999,30.700001,45.900002,14.8,5.1999998,4
Craven,0,7.1999998,23.1,80.800003,11.6,4.1999998,4
Cumberland,0,6,25,77.199997,10.8,4.3000002,4
Currituck,0,8.6000004,22.200001,54.700001,12.8,3.7,4
Dare,0,7.9000001,20.799999,70.800003,13,3.7,4
Davidson,1,7.6999998,27.200001,68.699997,12.9,4.1999998,4
Davie,1,8.3000002,29.1,47.900002,12.5,4.0999999,4
Duplin,1,7.6999998,35.400002,29.5,19.6,4.8000002,4
Durham,0,6.9000001,18.5,89.599998,13.4,4.8000002,4
Edgecombe,1,5.5,37.799999,58.5,12.1,5.1999998,4
Forsyth,1,6.5999999,23.4,80.5,12.9,4.9000001,4
Franklin,1,7.6999998,33.400002,61.200001,14.4,4.4000001,4
Gaston,0,6.9000001,31.9,72.099998,12,4.6999998,4
Gates,1,7.9000001,33.5,28.9,11.7,3.8,4
Graham,1,7.9000001,25.4,100,18.6,4.5,4
Granville,1,7.5999999,35,59.200001,11.5,4.4000001,4
Guilford,1,6.8000002,22.200001,90.300003,11.9,4.8000002,4
Halifax,1,5.4000001,39.799999,54.099998,13.5,5.4000001,4
Harnett,1,7.5,27,55.5,13,4.4000001,4
Haywood,0,7.5999999,25.5,86.400002,12,4.5999999,4
Henderson,0,8.1000004,23.4,89.699997,15.2,4.0999999,4
Hertford,1,6.0999999,42.5,59.299999,11.9,5.3000002,4
Hoke,1,6.5999999,28.700001,20.9,15.8,4.4000001,4
Hyde,1,4.1999998,38.200001,64.800003,15.7,4.8000002,4
Iredell,1,8,25.700001,66.699997,11.5,4.3000002,4
Jackson,0,6.9000001,29,99.5,18.200001,4.9000001,4
Johnston,1,8.3000002,27.4,69.599998,14,4.0999999,4
Jones,1,7.1999998,33.099998,48.400002,15.6,5.5999999,4
Lee,1,7.8000002,23.5,79.900002,15,4.5,4
Lenoir,1,6.5,29.700001,53.799999,13.5,4.6999998,4
Lincoln,0,8.1000004,22.700001,69.099998,12.7,4.5,4
McDowell,1,8,34.299999,84.599998,12.9,4.0999999,4
Macon,0,8,26,100,15.6,4.3000002,4
Madison,0,7.6999998,26.6,62.700001,12.6,4.5999999,4
Martin,1,7,22.9,51.700001,10.9,4.6999998,4
Mecklenburg,0,7.4000001,18.6,92.300003,12.7,4.5999999,4
Montgomery,0,7.9000001,38.5,72.800003,16.299999,4.5,4
Moore,0,8,26.9,69.300003,11.9,4.8000002,4
Nash,1,6.8000002,25.299999,46.400002,12.3,5.0999999,4
New Hanover,0,7.1999998,22.799999,89.300003,12.3,5.1999998,4
Northampton,1,5.8000002,36.400002,18.9,11.5,4.8000002,4
Onslow,0,7.0999999,24.700001,48.5,8.8000002,3.5,4
Orange,0,7.5,17.799999,84.099998,10.5,5.5999999,4
Pamlico,1,7.8000002,31,54.900002,12.7,4.6999998,4
Pasquotank,1,6.0999999,27.700001,68.800003,12.2,4.9000001,4
Pender,0,7.9000001,25.700001,60.200001,13.7,5.0999999,4
Perquimans,1,7.5,27.299999,20.700001,12.4,4.6999998,4
Person,1,7.3000002,31.9,51.799999,11.7,4.5,4
Pitt,1,6.6999998,27.6,72,10.8,5.6999998,4
Polk,0,8.6000004,27.1,67.300003,14.3,3.7,4
Randolph,0,7.5999999,27.200001,61.299999,15,4.1999998,4
Richmond,1,6.5,31.700001,39.099998,14.6,5.0999999,4
Robeson,1,6.5,35.200001,44.799999,18.6,5.5,4
Rockingham,1,6.6999998,29.6,65.400002,13,4.6999998,4
Rowan,1,7.0999999,25.6,79.300003,13.8,4.4000001,4
Rutherford,0,6.9000001,24.5,56.900002,13.6,4.5999999,4
Sampson,1,7.5,30.6,47.400002,18.700001,4.6999998,4
Scotland,1,5.5999999,26.1,66.300003,14.2,5.6999998,4
Stanly,0,8,24.299999,69.199997,12.9,4.0999999,4
Stokes,1,7.9000001,27.299999,56.400002,13.3,4.4000001,4
Surry,0,8.1000004,32.400002,48.799999,14.7,5,4
Swain,0,8,24.9,97,18.299999,4.4000001,4
Transylvania,0,8.1000004,24.9,89.699997,15.3,3.8,4
Tyrrell,0,6.3000002,27.4,59.200001,17,5.1999998,4
Union,1,8.6000004,21.5,65,10.5,4.0999999,4
Vance,0,6.1999998,37.200001,74.800003,12.1,5.4000001,4
Wake,0,8,16.4,90.099998,10,4.1999998,4
Warren,1,6.4000001,39,38.200001,16.4,4.8000002,4
Washington,1,5.4000001,31.200001,68,13.1,5.4000001,4
Watauga,0,7.3000002,19.299999,92,14.2,6.9000001,4
Wayne,1,6.5999999,28.299999,45.200001,15,4.5999999,4
Wilkes,1,7.5999999,31.799999,74,15.7,4.9000001,4
Wilson,0,6.9000001,31,65.699997,13.8,4.8000002,4
Yadkin,1,8.3999996,21.299999,33,14.1,4.0999999,4
Yancey,0,8.1000004,30.6,100,14.7,4.4000001,3
Adams,0,8.8999996,27.299999,42.099998,10.1,5.8000002,3
Barnes,1,8.8000002,22.9,63.900002,8,4.8000002,3
Benson,1,6.5999999,32,62.599998,13.6,6,3
Billings,0,7.4000001,29,67,13.5,4.0999999,3
Bottineau,1,8.5,28.799999,56.5,10.4,4.4000001,3
Bowman,0,9.5,32.099998,73.800003,11.8,4.3000002,3
Burke,1,6.9000001,27.200001,44.5,12,4.6999998,3
Burleigh,0,9.1999998,20.700001,85.300003,6.5,4.0999999,3
Cass,0,8.8999996,19.200001,86.699997,7.0999999,4.4000001,3
Cavalier,0,9,32.700001,66.400002,8.8999996,4.4000001,3
Dickey,1,9.5,27.700001,71.900002,9.3000002,4.1999998,3
Divide,0,8.6000004,28.1,54.900002,11.1,7.4000001,3
Dunn,1,8.5,20.6,37.099998,14.4,4.8000002,3
Eddy,1,8.3000002,33.400002,70.099998,10.2,4.3000002,3
Emmons,0,8,24.4,2.8,12.1,4.5999999,3
Foster,1,9.3000002,29.6,69,7.6999998,3.7,3
Golden Valley,0,6.1999998,24.200001,38.799999,9.6999998,4.5,3
Grand Forks,0,8,22.799999,82.300003,7.9000001,5.3000002,3
Grant,0,8.1000004,37.400002,31.5,18.4,5.5,3
Griggs,1,8.8999996,25.1,44.400002,9.3999996,4.4000001,3
Hettinger,0,7.5,27.1,35.900002,11.3,4.1999998,3
Kidder,1,7.3000002,32.900002,15.1,12.5,4.3000002,3
LaMoure,0,8.8000002,29.200001,43.099998,11.9,4.5,3
Logan,1,8.6000004,32.5,19.1,18.799999,4.0999999,3
McHenry,1,7.8000002,30.4,27.700001,9.1999998,4.5999999,3
McIntosh,0,9,30.9,73,14.5,3.8,3
McKenzie,1,8.3999996,27,66.599998,12.8,3.8,3
McLean,1,8.3999996,27.299999,29.4,9.8000002,3.8,3
Mercer,1,9.3999996,25.4,77.300003,7.1999998,3.8,3
Morton,0,9,24,74.300003,7,4.0999999,3
Mountrail,1,9.3999996,30.200001,44.900002,15.4,4.0999999,3
Nelson,1,7.3000002,32.799999,33.900002,10.5,3.9000001,3
Oliver,0,8.3999996,30.700001,40,8.8999996,3.8,3
Pembina,1,8.8000002,32.299999,74.699997,10,4.3000002,3
Pierce,1,8.5,29.1,71.699997,10.3,5.5999999,3
Ramsey,1,8.8999996,25.4,76.800003,9.1999998,5.1999998,3
Ransom,0,9.3999996,27.6,70.800003,8.3000002,3.4000001,3
Renville,0,8.8999996,28.4,49.599998,8,3.5,3
Richland,1,8.8000002,29.1,57.599998,8.1000004,4.0999999,3
Rolette,1,7.1999998,33.200001,64,18.200001,7.4000001,3
Sargent,1,9.5,28.5,61.700001,7.9000001,2.9000001,3
Sheridan,1,7.0999999,36.900002,46.900002,16.5,4.6999998,3
Sioux,1,5.4000001,24.9,22.799999,17.299999,6.3000002,3
Slope,0,7.4000001,22.4,64.199997,13.9,4.8000002,3
Stark,1,9.3000002,21.5,76,8.3999996,4.1999998,3
Steele,1,8.3000002,33.099998,34.400002,7.8000002,3.3,3
Stutsman,0,8.6999998,23.299999,81.199997,8.3000002,4,3
Towner,0,8.8999996,36,60.5,11.6,4.1999998,3
Traill,1,9.5,19.700001,65.300003,6.6999998,4.1999998,3
Walsh,1,9.3000002,29.5,66,10.6,4.0999999,3
Ward,1,8.3000002,26.700001,79.5,8.1000004,3.9000001,3
Wells,1,9,26.9,3.2,8.3000002,4,3
Williams,1,9.3000002,25.5,79,10,3.7,3
Adams,1,7.0999999,36.599998,41.700001,9.1000004,5.5999999,3
Allen,1,7.5,27.5,75.800003,7.6999998,4.5,3
Ashland,1,8.1999998,32.599998,60,8.1999998,3.7,3
Ashtabula,1,6.9000001,33.700001,73.099998,8.3000002,4.8000002,3
Athens,1,5.8000002,26.700001,83,9.3000002,7,3
Auglaize,1,8.6000004,31.1,77.699997,5.6999998,3.8,3
Belmont,1,7.6999998,31.9,47.400002,6.5,4.6999998,3
Brown,0,7.6999998,34.700001,49.900002,7.5999999,4.3000002,3
Butler,0,7.6999998,24.1,84.199997,6.9000001,4.5999999,3
Carroll,1,8.1000004,31.6,30.9,7.8000002,4,3
Champaign,1,8.3999996,34.400002,58.900002,6.6999998,3.7,3
Clark,1,7,30.5,86.400002,7.1999998,4.3000002,3
Clermont,1,7.8000002,26.6,77.599998,5.9000001,4.3000002,3
Clinton,1,7.3000002,27.700001,51.900002,7,4.4000001,3
Columbiana,1,7.4000001,31.299999,77.300003,7.6999998,4.0999999,3
Coshocton,1,7.4000001,33.299999,45.799999,8.8000002,4.0999999,3
Crawford,1,7.0999999,29.9,80.300003,7,4.1999998,3
Cuyahoga,0,6.9000001,24.799999,97.5,6.5999999,5.5999999,3
Darke,1,8.3000002,32.700001,50.400002,7.4000001,3.5999999,3
Defiance,1,8.3000002,30.5,64,6.6999998,3.4000001,3
Delaware,0,8.8999996,18.700001,95.599998,4.4000001,4,3
Erie,1,7.1999998,28.6,85.5,6.3000002,4,3
Fairfield,1,8,23.799999,80.300003,5.8000002,4.4000001,3
Fayette,1,7.8000002,33.5,55,7,4.4000001,3
Franklin,0,7,23.200001,95.5,8.1999998,4.5999999,3
Fulton,0,8.3000002,26.799999,54.700001,6.5,3.7,3
Gallia,1,7.3000002,30.700001,52.599998,8.5,4.8000002,3
Geauga,0,8.6999998,21.299999,81.300003,8.8999996,3.9000001,3
Greene,0,7.5999999,21.700001,85.800003,6,4.8000002,3
Guernsey,1,7.3000002,29.700001,50.700001,8.6000004,4.5999999,3
Hamilton,0,6.6999998,22.700001,96.900002,6.8000002,5.5,3
Hancock,1,8,27,85.099998,6.3000002,3.9000001,3
Hardin,1,7.8000002,38.400002,64.599998,7.5,4.0999999,3
Harrison,1,8,28.1,26.700001,7.8000002,4,3
Henry,1,8.3999996,27.299999,43.099998,6.3000002,3.3,3
Highland,1,7.5,29.299999,41.900002,9.1999998,4.6999998,3
Hocking,1,7.5,28.6,82.5,7,4.3000002,3
Holmes,0,8.5,28.6,37.099998,23.9,3.7,3
Huron,1,7.8000002,30.5,67.599998,7.5999999,4,3
Jackson,1,7.4000001,34.5,58.400002,7.9000001,4.4000001,3
Jefferson,1,6.8000002,34.799999,83.699997,7.1999998,4.9000001,3
Knox,1,7.9000001,27.1,65.699997,7.5999999,4.0999999,3
Lake,0,7.9000001,22.9,90.900002,6.3000002,3.8,3
Lawrence,1,7.4000001,37.799999,54.299999,7,4.6999998,3
Licking,0,7.9000001,25.9,77.400002,6.9000001,4.3000002,3
Logan,1,8.1000004,27.1,63,7,4.1999998,3
Lorain,1,7.5,27.6,90.900002,6.1999998,4.5,3
Lucas,1,6.9000001,27.299999,97.800003,7.5,5.4000001,3
Madison,1,7.6999998,28.4,62.099998,6.6999998,3.5999999,3
Mahoning,1,6.6999998,31.5,80.800003,6.8000002,4.9000001,3
Marion,1,6.4000001,32.5,77.199997,6.8000002,4.5,3
Medina,0,8.5,23.9,92.099998,5.4000001,3.8,3
Meigs,1,7,33.200001,43.5,7.9000001,5.1999998,3
Mercer,1,8.8000002,26.799999,65.699997,6.3000002,3.7,3
Miami,1,8.1999998,26,85.699997,6.5,4,3
Monroe,1,7.5999999,31.1,70.300003,8.8999996,4.4000001,3
Montgomery,1,6.6999998,27.6,93.5,7.5,4.9000001,3
Morgan,1,7.4000001,29.799999,27.799999,7.9000001,4.4000001,3
Morrow,1,8.6000004,32,17.299999,7.9000001,3.8,3
Muskingum,1,7,31.700001,78.599998,7.4000001,4.5999999,3
Noble,1,7,30.1,31.9,7.8000002,3.7,3
Ottawa,1,7.9000001,27.5,75.400002,6.5,4,3
Paulding,1,8.1999998,32.400002,37.099998,7.0999999,3.8,3
Perry,1,7.6999998,30.299999,84.199997,7.0999999,4.6999998,3
Pickaway,1,8.1999998,31.6,83.5,6.9000001,4.0999999,3
Pike,1,7.0999999,30.299999,43.400002,7.5,4.8000002,3
Portage,0,7.4000001,26.200001,83.800003,6.8000002,4.5999999,3
Preble,1,8.3999996,27.700001,41.799999,6.6999998,3.7,3
Putnam,1,8.6999998,24.700001,46.5,5.5,3.5,3
Richland,1,6.9000001,31.700001,67.300003,8.3000002,4.0999999,3
Ross,1,7.4000001,33.599998,70.900002,6.9000001,4.6999998,3
Sandusky,1,8.1999998,25.799999,81.5,6.8000002,4.0999999,3
Scioto,1,6.8000002,35.5,77.099998,7,6,3
Seneca,1,7.8000002,27.9,71.199997,6.5999999,3.7,3
Shelby,1,8.1000004,27.700001,68.400002,6.3000002,3.7,3
Stark,1,7.3000002,27.299999,79.900002,7.3000002,4.4000001,3
Summit,0,7.1999998,26.700001,94.099998,6.6999998,4.8000002,3
Trumbull,1,7,27.4,82,7.8000002,4.5,3
Tuscarawas,1,7.5999999,27.6,69.900002,7.8000002,4.0999999,3
