county,obe_21,fei_20,pi_20,aeo_20,uni_20,ieq_20,reg
Butte,32.599998,7.9000001,21.6,72.400002,11.2,4.6999998,3
Campbell,28.200001,6.3000002,21.799999,22.299999,11.4,4.4000001,3
Charles Mix,40.5,7.8000002,22.6,54.900002,17.1,4.9000001,3
Clark,33.400002,7.3000002,28.4,41.5,14.6,4,3
Clay,31.299999,6.8000002,19.700001,84.699997,10.5,6.3000002,3
Codington,34.299999,7.6999998,21.200001,82.900002,8.6000004,3.9000001,3
Corson,45.200001,1.4,26.299999,1.8,21.700001,6.5,3
Custer,33.299999,8,24.299999,79.5,11.8,4.0999999,3
Davison,29.5,7.9000001,21.5,83.599998,8.3999996,4.0999999,3
Day,38.799999,6.8000002,29.700001,33.099998,14.5,4.8000002,3
Deuel,40.599998,6.5,26.9,34.700001,9.6999998,3.5,3
Dewey,42.599998,5.0999999,27.200001,53.799999,19.9,5.3000002,3
Douglas,28,6.3000002,23.299999,50.299999,13.5,3.8,3
Edmunds,31.799999,7.6999998,31.200001,44.900002,11.8,4.1999998,3
Fall River,38.799999,7.3000002,19.5,93,11,3.5999999,3
Faulk,39.599998,6.8000002,36.799999,4.6999998,9.8000002,4.0999999,3
Grant,25.200001,8.6999998,24.6,64.900002,10.3,3.3,3
Gregory,26.9,7.3000002,36.200001,53.599998,15.1,4.8000002,3
Haakon,28.9,7,30.4,56.900002,13.2,4.4000001,3
Hamlin,34,6.1999998,21.4,2.2,10.8,2.5999999,3
Hand,37.700001,7.6999998,21,55.099998,11.3,4.5,3
Hanson,25.1,8.5,22,14.4,11.1,3.4000001,3
Harding,41.599998,5.6999998,29,51.799999,13,2.5999999,3
Hughes,31.9,8.1999998,20.299999,80.199997,9.6000004,4.0999999,3
Hutchinson,33.900002,8.5,20.4,43.599998,12.2,3.9000001,3
Hyde,22.1,7,18.799999,58.200001,12.4,3.7,3
Jackson,39.200001,3.2,26.200001,14.7,24.9,6.0999999,3
Jerauld,23.5,6.1999998,26.200001,38.400002,12.3,3.7,3
Jones,26.6,5.8000002,21.9,55.599998,16.299999,4.0999999,3
Kingsbury,29.299999,7.6999998,24.4,66.699997,9.8000002,3.5,3
Lake,32.599998,8.3999996,23.4,9.6999998,7.8000002,4.1999998,3
Lawrence,26.799999,8,18.4,85.300003,9.8999996,4.1999998,3
Lincoln,31.299999,9.3000002,20,80.199997,6,3.5999999,3
Lyman,37.599998,4.8000002,32.299999,30.4,18.700001,3.5999999,3
McCook,35,8,26.799999,27.9,10.4,3.2,3
McPherson,26.799999,6.0999999,25.6,46.400002,13.9,5,3
Marshall,26.799999,7.1999998,19.1,2,17.700001,3.8,3
Meade,28.9,8,21,67,10.1,3.5999999,3
Mellette,40.400002,2,27.700001,0,23.1,7.1999998,3
Miner,29.5,7.9000001,23.799999,51.900002,10,3.5,3
Minnehaha,31.1,8.1999998,19.4,92.099998,8.6999998,3.9000001,3
Moody,39.299999,5.9000001,30.4,56,15.6,3.9000001,3
Oglala Lakota,40.400002,.1,26.6,28.9,16.799999,7.1999998,3
Pennington,29.1,7.8000002,19.200001,94.5,11.7,4,3
Perkins,30.299999,7.1999998,21.4,70.5,16.1,4.0999999,3
Potter,30.5,6.1999998,30.200001,57.5,11.2,3.7,3
Roberts,40.599998,7.3000002,32.900002,33.5,19.5,4.5999999,3
Sanborn,31.200001,6.1999998,29.4,28.9,12.6,3.9000001,3
Spink,39.5,7.6999998,30,47.900002,10.9,3.7,3
Stanley,25.9,8.6000004,23.200001,85.599998,10.4,3.3,3
Sully,27.4,7.5999999,22.700001,5.5,12.5,4.5,3
Todd,40.400002,4.6999998,28.4,52.099998,17.4,8,3
Tripp,36.200001,7.5,28,58.799999,17.799999,5.0999999,3
Turner,37.900002,8.8000002,22.299999,57.599998,9.6999998,4.4000001,3
Union,33.799999,8.6999998,24.4,71.800003,7.8000002,3.9000001,3
Walworth,29.299999,7.6999998,24.6,64.5,13.3,3.5,3
Yankton,36.299999,7.6999998,18.6,83.5,9.3000002,4.1999998,3
Ziebach,52.5,4.3000002,27.4,57.799999,23.1,5.3000002,4
Anderson,33.5,7.5,25.799999,66.300003,10.3,4.6999998,4
Bedford,34.400002,7.9000001,31.799999,49.5,14.4,3.9000001,4
Benton,33,7.4000001,29.4,48.299999,12.4,4.9000001,4
Bledsoe,37.200001,7.9000001,26.1,23.799999,15.1,5.4000001,4
Blount,35.900002,7.6999998,24.5,67.800003,10.2,4.1999998,4
Bradley,37.200001,7.3000002,32.5,76.699997,13.4,4.3000002,4
Campbell,31,7.0999999,29.700001,65.199997,12.4,5.0999999,4
Cannon,38.799999,8.3999996,28.299999,21.200001,12,4.0999999,4
Carroll,33.799999,7.5999999,32.099998,24.1,10.9,4.6999998,4
Carter,38.099998,6.0999999,28.5,81.099998,12,4.5999999,4
Cheatham,30.299999,8.8000002,18.799999,48.900002,10.2,3.5999999,4
Chester,34.5,7.6999998,30.299999,33.599998,11.8,4.5999999,4
Claiborne,30.6,7.0999999,30.299999,53.599998,11.7,5.1999998,4
Clay,32,7.8000002,31.700001,25.9,14.6,5.3000002,4
Cocke,41,6.6999998,33.599998,38.099998,12.3,5.5,4
Coffee,30.700001,7.8000002,32.099998,73.199997,11,4,4
Crockett,46.200001,8.1999998,41.599998,3,14.3,4.1999998,4
Cumberland,34.599998,7.8000002,28.299999,62.900002,12.6,4,4
Davidson,29.200001,7.3000002,23,90.900002,14.2,4.4000001,4
Decatur,33.599998,7.6999998,34.700001,48.5,12.1,5.3000002,4
DeKalb,35.400002,8.1999998,26.299999,33.900002,14.3,4.8000002,4
Dickson,27.700001,8.1000004,26,68.199997,10.9,4.3000002,4
Dyer,37.900002,6.6999998,34,61.599998,9.8000002,4.5,4
Fayette,44.299999,8,25.299999,48.299999,11,5.1999998,4
Fentress,30.700001,8.1000004,29.9,55.200001,12.3,4.6999998,4
Franklin,32.900002,7.9000001,28.299999,55.200001,10.6,4.5999999,4
Gibson,40.900002,7.4000001,35.400002,53.099998,10.9,5,4
Giles,32.900002,7.8000002,35.599998,43.700001,12.2,4.3000002,4
Grainger,29,8.3999996,33.799999,22.5,12.4,4,4
Greene,37.599998,8,34.799999,44.599998,11.2,4.5999999,4
Grundy,33.299999,7.6999998,29.200001,35.700001,13.7,5.5,4
Hamblen,34.700001,6.6999998,36.599998,64.599998,13.9,4.5999999,4
Hamilton,31.200001,6.9000001,25.799999,89.400002,11,4.8000002,4
Hancock,28.6,7.8000002,26.1,7.1999998,11.6,5,4
Hardeman,35.299999,5.5,35.700001,30.9,12.3,4.5999999,4
Hardin,34.700001,7.5,33.099998,48.400002,11.8,4.8000002,4
Hawkins,32,7.5999999,33,54,11.1,4.4000001,4
Haywood,47,6.3000002,31.6,47.799999,11.4,5.0999999,4
Henderson,38.400002,7.5999999,33,45.299999,11.1,4.5,4
Henry,34.400002,7.4000001,33.099998,63.900002,11.2,4.5,4
Hickman,38.099998,7.9000001,27.5,35,12.9,4.5,4
Houston,25.4,8.1000004,28.9,46.400002,12.6,4.5,4
Humphreys,35.900002,8.1000004,26.4,39.099998,11.2,4.4000001,4
Jackson,36.799999,8.1000004,35,48,12.5,4.5,4
Jefferson,42,8.3999996,27.4,53.299999,11.6,4.4000001,4
Johnson,29.6,7.5999999,29,100,12.6,4.8000002,4
Knox,29.1,7.3000002,21.4,83.599998,9.8000002,4.9000001,4
Lake,34.900002,6.8000002,30.5,23,11.6,5.9000001,4
Lauderdale,47.400002,6.5,35.900002,32.900002,11.9,4.6999998,4
Lawrence,37.200001,8.1000004,37,56.400002,13,4.6999998,4
Lewis,42.900002,8.1000004,30.799999,21.1,12.2,4.0999999,4
Lincoln,35.400002,7.8000002,33.799999,38.599998,11.4,4.3000002,4
Loudon,24.799999,7.9000001,29.4,52.400002,12.8,3.9000001,4
McMinn,35.900002,7.8000002,35.799999,50.400002,12.2,5.1999998,4
McNairy,31.6,7.5,38,37.099998,11.4,4.5999999,4
Macon,35.599998,8.3000002,39.299999,40.900002,13.3,4.4000001,4
Madison,40.200001,6.5,30.299999,77.300003,9.6000004,5,4
Marion,32.799999,8,32.299999,67.699997,11.3,5,4
Marshall,42.700001,7.9000001,29,50.900002,10.6,3.9000001,4
Maury,31.9,7.9000001,32.799999,59.900002,10.7,4.0999999,4
Meigs,31.299999,8.3000002,34.5,33,12.5,4.5999999,4
Monroe,36.599998,8.1000004,24.799999,75.400002,12,4.6999998,4
Montgomery,36.200001,7.0999999,26.4,65.5,8.8000002,3.8,4
Moore,29.299999,7.8000002,21.1,20.1,9.5,4.9000001,4
Morgan,37.900002,7.4000001,36.900002,48.799999,12.6,4.5999999,4
Obion,39.200001,7.3000002,38,70.099998,11.8,4.9000001,4
Overton,35.5,8.3000002,32.400002,45.299999,12,4.5999999,4
Perry,29.299999,6.6999998,27.200001,12.8,14.4,6.1999998,4
Pickett,30.700001,8.3999996,34.5,56.700001,12,3.5999999,4
Polk,40.400002,8.3999996,31.6,73.400002,12.5,4.4000001,4
Putnam,28.299999,7.1999998,26.799999,47.400002,12.4,5.0999999,4
Rhea,39.700001,7.5,33.799999,63.700001,12.7,5.1999998,4
Roane,36.599998,7.5999999,23.9,65.199997,10.8,5.5,4
Robertson,38.099998,8.6999998,30.700001,58.299999,10.1,3.7,4
Rutherford,33.299999,7.9000001,24.799999,75.599998,9.5,3.5999999,4
Scott,39.799999,7.5999999,32.200001,71.099998,11.3,4.9000001,4
Sequatchie,36.700001,8.6000004,26.4,33.700001,11.3,4.5,4
Sevier,44,8,34.700001,63.700001,16.700001,3.7,4
Shelby,34.900002,6,25.200001,86.699997,11.7,5.5999999,4
Smith,31.799999,8.6000004,20,49.299999,10.3,4.4000001,4
Stewart,29.4,8.1000004,27,54.299999,12,3.8,4
Sullivan,33.299999,7.1999998,29.6,78.099998,10.3,4.5999999,4
Sumner,27.200001,8.3000002,32.099998,65.400002,9.8000002,3.9000001,4
Tipton,37.099998,7.5999999,35.900002,49.400002,9.1000004,4.4000001,4
Unicoi,27.4,7.5999999,21.799999,100,12.3,4.5999999,4
Union,33.700001,8.1000004,26.1,22.4,12.9,4.5,4
Van Buren,33.099998,8.5,29.700001,62.900002,12.8,3.8,4
Warren,35.400002,7.9000001,30.9,56.599998,14.8,5,4
Washington,33.900002,7.5999999,25.6,70.400002,11.2,4.8000002,4
Wayne,33.5,7.4000001,40.700001,70.800003,11.8,4.9000001,4
Weakley,39.799999,7.1999998,34.299999,25,10.3,4.6999998,4
White,36.700001,7.9000001,22.5,35.900002,11.4,4.1999998,4
Williamson,22.5,9.1999998,17.9,80.400002,6.3000002,4,4
Wilson,33.700001,8.6000004,21,58.099998,8.6000004,4,2
Anderson,37.5,5.9000001,23.1,26.4,19.6,4.3000002,2
Andrews,31.4,8.1000004,26.4,93.900002,22.1,4.3000002,2
Angelina,39.5,6.1999998,34.5,65.099998,21.700001,4.4000001,2
Aransas,38.099998,5.8000002,36.299999,80.599998,22.299999,5.3000002,2
Archer,28.5,7.5999999,19.299999,22.5,19,4.4000001,2
Armstrong,22.4,6.5,23.200001,2.5,17.6,3.7,2
Atascosa,40.400002,8.3000002,32.099998,41.200001,19,4.4000001,2
Austin,32.299999,7.5999999,29.299999,26.5,20.200001,4.6999998,2
Bailey,26.299999,8.3000002,24.6,82.099998,27.299999,3.5999999,2
Bandera,28.9,6.8000002,27.799999,58.5,18.700001,4.3000002,2
Bastrop,41.700001,7.3000002,23.9,47.5,21.799999,4.1999998,2
Baylor,26.700001,7.3000002,25.200001,85.900002,18.9,4.3000002,2
Bee,33.700001,7.0999999,21.700001,50.900002,18.9,5.4000001,2
Bell,32.599998,6.0999999,22.9,77.699997,13.3,4,2
Bexar,29.700001,7.5999999,23.4,86.300003,16.9,4.6999998,2
Blanco,21.9,8.1999998,27.5,49.900002,21.5,4.3000002,2
Borden,24.299999,7,26.1,0,16.200001,2.9000001,2
Bosque,25.6,7.5,27.200001,31.4,22.299999,4.0999999,2
Bowie,45.599998,5.9000001,39.299999,40.900002,16.4,5.3000002,2
Brazoria,32,7.5,28,80.5,14.2,4.4000001,2
Brazos,31.200001,5.8000002,20.1,88.599998,16.9,6,2
Brewster,25.9,7.1999998,26.799999,57.900002,19.799999,4.9000001,2
Briscoe,26.299999,4,28.5,71.199997,31.4,4.5,2
Brooks,34.900002,7,25.799999,42,16.700001,6,2
Brown,37,6.5,33.700001,64.900002,18.700001,4.0999999,2
Burleson,46.599998,7.3000002,25,49.900002,19.799999,4.3000002,2
Burnet,33.599998,7,27.299999,63,21.299999,4.0999999,2
Caldwell,39.099998,7.6999998,27.299999,58.700001,21.700001,4.1999998,2
Calhoun,32.200001,7.1999998,22.700001,55.200001,19.200001,4.5,2
Callahan,39.299999,6.5999999,29.5,54.599998,18.5,4.9000001,2
Cameron,31.200001,7.3000002,24.5,65.599998,29,5.6999998,2
Camp,21.4,6.8000002,25.4,60.099998,21.200001,4,2
Carson,26.700001,7.8000002,23.5,72.400002,17,4.5,2
Cass,45.599998,6.5,33.5,36.299999,16,4.5999999,2
Castro,28.5,8.6000004,21.5,48.900002,28.9,3.5999999,2
Chambers,32.900002,7.4000001,26.299999,70.300003,16.4,5.5,2
Cherokee,44.200001,6.5999999,33.700001,47.5,21.6,4.5,2
Childress,23.4,5.8000002,27.1,74.199997,20.4,4,2
Clay,33.599998,6.1999998,33,18.5,18.5,4.3000002,2
Cochran,27.4,7.5,22.200001,47.5,28.5,6.1999998,2
Coke,27.4,4.5999999,29.9,72.300003,20,4.5999999,2
Coleman,21.299999,6.5999999,26.6,69.099998,23,4.4000001,2
Collin,25.4,7.8000002,19.700001,90.099998,12.1,4,2
Collingsworth,26,8,20.4,70.5,32.700001,4.0999999,2
Colorado,24.799999,7.5999999,32.5,57.5,22.200001,4.1999998,2
Comal,29.700001,8,20.9,83.900002,14.4,4.1999998,2
Comanche,24.200001,7.3000002,25.4,15.2,25.200001,4.5,2
Concho,19.6,8.1000004,24.9,70.099998,21.1,5.6999998,2
Cooke,24.200001,7.5999999,27.4,52,20.700001,4.0999999,2
Coryell,31.1,5.8000002,24.4,63.799999,15.1,3.7,2
Cottle,19.5,3.2,22.799999,84.199997,27.4,4.1999998,2
Crane,20.299999,8.8999996,19.5,92.099998,20.200001,3.5,2
Crockett,30.299999,8.6000004,21.700001,18.299999,22.200001,5.1999998,2
Crosby,25.700001,8.1000004,23.5,32.400002,22.1,4.4000001,2
Culberson,32,8.3000002,25.1,93.099998,26.1,4.0999999,2
Dallam,27.700001,6.8000002,24.200001,92.699997,30.5,3.4000001,2
Dallas,30.6,6.9000001,24.299999,96.300003,23,4.5999999,2
Dawson,27.799999,7.1999998,28.1,68.300003,21.200001,5.5999999,2
Deaf Smith,26.1,8.3000002,20,80.800003,25.200001,3.9000001,2
Delta,28.9,6.8000002,25.1,69.300003,18.1,4.5999999,2
Denton,32,7.5999999,20.200001,94.5,12.9,4.0999999,2
DeWitt,25.5,7.3000002,34.200001,60.099998,17.9,5.5,2
Dickens,17.799999,7.3000002,23.6,37.200001,24.5,6.9000001,2
Dimmit,26.4,7.1999998,30.200001,67.599998,19.299999,6.1999998,2
Donley,30.5,7,22.6,77.900002,20.4,4.1999998,2
Duval,25.9,7,23.200001,57.700001,20,5.1999998,2
Eastland,28.799999,6.5999999,29.4,53,22.1,4.6999998,2
Ector,37.299999,8.3000002,30.299999,71.099998,21.1,4.4000001,2
Edwards,22.200001,8.6999998,28.200001,2.8,24.6,5,2
Ellis,38.200001,7.5999999,26.9,66,18.200001,4,2
El Paso,31.5,8.1000004,20.9,81.800003,22.6,4.8000002,2
Erath,33.900002,5.9000001,27.799999,64.5,23.4,5.6999998,2
Falls,29,6.3000002,35.400002,44.700001,22.1,6.3000002,2
Fannin,32.099998,6.4000001,30.700001,39.299999,21.9,4.5,2
Fayette,23.799999,7.5999999,23.4,57.5,20.6,4.9000001,2
Fisher,22.299999,7.6999998,21.6,3.5999999,20.799999,4.8000002,2
Floyd,31,8.3999996,22.299999,82.800003,23.6,4.5,2
Foard,28.299999,4.4000001,23,41.400002,24.5,3.5,2
Fort Bend,25.799999,7.5,21.299999,89.300003,13.5,4.0999999,2
Franklin,30.299999,7.3000002,34.299999,7.5,19.1,4.5,2
Freestone,39.299999,6.5,39.5,34.700001,19.9,5.5,2
Frio,29.200001,8.6000004,24,40.599998,22.200001,5.4000001,2
Gaines,34.799999,8.6999998,27.9,36,33.700001,4.1999998,2
Galveston,34.700001,6.9000001,27.5,84.5,15.4,5.5,2
Garza,19.1,8.6000004,21.700001,12.8,24.9,3.2,2
Gillespie,23.5,7.8000002,29.700001,70.900002,23.799999,4.5,2
Glasscock,26.299999,6.8000002,21.9,0,21.9,5.9000001,2
Goliad,31.200001,7.4000001,29.9,58.400002,15.6,6.4000001,2
Gonzales,32.599998,7.4000001,26.4,40.299999,25,4.5,2
Gray,35.900002,7.3000002,29.5,92.400002,23.9,4.9000001,2
Grayson,38.099998,6.8000002,33.799999,66.599998,19.5,4.5,2
Gregg,34.400002,6,27.700001,81.599998,21.299999,4.5999999,2
Grimes,41,6,35.700001,39.700001,22.799999,5.1999998,2
Guadalupe,33.299999,7.5999999,23.1,65.300003,13.8,3.8,2
Hale,31.6,7.4000001,30.799999,74,23.1,4.0999999,2
Hall,25.4,6.1999998,26.9,42.599998,27,5,2
Hamilton,25,7,28.200001,46.200001,24.299999,5.0999999,2
Hansford,26.799999,5.4000001,21.9,87.699997,26.4,3.9000001,2
Hardeman,33.5,6.5999999,31.6,34.200001,26.700001,4.4000001,2
Hardin,37.099998,6.5999999,29.799999,55.599998,13.9,5.1999998,2
Harris,30,7.0999999,22.700001,90.599998,22.1,5,2
Harrison,44.700001,6.5999999,31.200001,63,17.299999,4.4000001,2
Hartley,28.799999,7.4000001,27.299999,73.800003,20.9,3.3,2
Haskell,27.9,6.8000002,32,61.099998,25.299999,4.8000002,2
Hays,31.700001,7.6999998,19.4,72.400002,16.700001,4.5999999,2
Hemphill,21.6,8.5,28.799999,85.699997,24,4.0999999,2
Henderson,36.599998,6.3000002,35.099998,62.900002,21.200001,4.5999999,2
Hidalgo,38.200001,6.6999998,21.6,59.299999,31.200001,5.5999999,2
Hill,36.799999,7.4000001,38,51.700001,21.1,4.3000002,2
Hockley,29.299999,6.9000001,33.599998,65.800003,20.6,4.6999998,2
Hood,32.799999,7,27,72.699997,17.5,4.8000002,2
Hopkins,32,6.8000002,34.900002,41.400002,22,4.5,2
Houston,28.4,4.4000001,31.6,56.5,20.1,4.8000002,2
Howard,35.700001,6.8000002,24.700001,82,18.799999,4.4000001,2
Hudspeth,37.900002,2.2,25.5,.5,28.5,5.1999998,2
Hunt,38.599998,6.9000001,35.400002,65.199997,18.700001,5.0999999,2
Hutchinson,28.5,6.9000001,34.900002,84.099998,20.299999,4.9000001,2
Irion,23.700001,5.8000002,25.4,74.699997,15.1,4.9000001,2
Jack,25.200001,6.0999999,28.700001,60.400002,24.4,5,2
Jackson,33.299999,7.6999998,25.700001,50,19.5,4.0999999,2
Jasper,43.700001,6.0999999,28.299999,37.900002,17.299999,5,2
Jeff Davis,25.5,8.5,23.5,47.799999,29.4,4.1999998,2
Jefferson,41.5,5.6999998,32,65.099998,20.200001,5.4000001,2
Jim Hogg,22.700001,7.5,20.200001,47.099998,19.1,5.6999998,2
Jim Wells,34,7.9000001,26.1,47.299999,20.200001,5.8000002,2
Johnson,39.599998,7.4000001,28.1,70.599998,17.799999,3.8,2
Jones,29.299999,6.8000002,25.700001,43.700001,19.6,4.1999998,2
Karnes,26.799999,7.5,20.9,50.799999,18.299999,5.9000001,2
Kaufman,39.700001,7.5999999,27.5,58.700001,17,4.1999998,2
Kendall,33.5,8.3999996,23.700001,76.099998,15.1,4.4000001,2
Kenedy,21.5,3.5,20.6,0,22.799999,3.5,2
Kent,27.799999,4.6999998,22.9,0,18.200001,5.1999998,2
Kerr,23.799999,6.9000001,26.1,70.900002,22.5,3.8,2
Kimble,30.4,7,27.9,60.599998,21.6,3.9000001,2
King,19.700001,5.4000001,20.700001,.69999999,24.1,3.2,2
Kinney,22.5,8.8999996,21.9,70,22.200001,5.5,2
Kleberg,32.5,6.8000002,21.4,50.599998,19.700001,6.6999998,2
Knox,26.1,6.4000001,21.799999,39.299999,25,4.4000001,2
Lamar,34.200001,5.8000002,37.299999,63.599998,19.5,5.1999998,2
Lamb,25.299999,8.1000004,27.6,69.400002,25.1,4.6999998,2
Lampasas,34.299999,7.1999998,25.299999,49,20.200001,4.1999998,2
La Salle,23.6,6.3000002,24.6,.40000001,16.6,4.4000001,2
Lavaca,40.400002,7.5999999,33.5,62.299999,18.200001,5.0999999,2
Lee,37.900002,7.6999998,35,47.200001,22,4.5999999,2
Leon,33.400002,6.9000001,27.799999,19.299999,24.700001,5.0999999,2
Liberty,37.599998,6.6999998,38.299999,54.5,21.700001,4.5,2
Limestone,41.700001,6.4000001,29.9,61.400002,21.1,4.3000002,2
Lipscomb,29.1,6,28.1,.5,29.5,4.1999998,2
Live Oak,23.5,8,21.4,33.799999,20.799999,4.5,2
Llano,25.5,6.5999999,27.1,79.599998,20.700001,4.4000001,2
Loving,29.700001,2.9000001,22.9,0,21.1,2.9000001,2
Lubbock,31.299999,7,26.799999,89.699997,16,4.9000001,2
Lynn,25.799999,7,25.4,23,19,6,2
McCulloch,31,6.5999999,31.700001,54,21.200001,4.4000001,2
McLennan,34.200001,5.5,23.6,65.800003,17.9,5.0999999,2
McMullen,23.9,6.0999999,30.1,23.5,19.9,3.5,2
Madison,29.6,6.0999999,28.4,0,21.799999,5,2
Marion,45.200001,6.1999998,26.4,28.5,19,5.3000002,2
Martin,31,8.6000004,27.1,38.099998,22.700001,5.4000001,2
Mason,24.799999,7.9000001,23.200001,69.900002,28.1,4.5999999,2
Matagorda,36.599998,6,33.700001,66.900002,21.799999,5.5999999,2
Maverick,30.700001,6.8000002,29.5,80.199997,27,5.5999999,2
Medina,37.200001,8.3000002,25.4,54.299999,16.799999,4.9000001,2
Menard,29.1,7.6999998,24.799999,76.900002,25.6,4.5999999,2
Midland,34.5,8.1000004,25.299999,66.199997,19.799999,4.4000001,2
Milam,41,6.6999998,30.799999,60.599998,20.200001,4.6999998,2
Mills,27.4,7.1999998,29.1,24.200001,25.799999,5.1999998,2
Mitchell,20.1,8,24,4.3000002,21.200001,4.3000002,2
Montague,33.599998,6.9000001,32.900002,41.099998,23.6,4.5999999,2
Montgomery,29.299999,7.5999999,22.200001,83.900002,17.200001,4.6999998,2
Moore,27.799999,7.3000002,24.9,76.800003,27.700001,3.4000001,2
Morris,33.299999,6.5,32.5,37.799999,16.9,4.3000002,2
Motley,24.1,6.9000001,22.799999,25,22,4.0999999,2
Nacogdoches,35.099998,5.5,28.6,62.900002,22.9,5.0999999,2
Navarro,34.799999,6.5999999,24.799999,53.200001,22.4,4.6999998,2
Newton,35.200001,5.5999999,27.799999,11.2,17.5,5.3000002,2
Nolan,26.799999,7.3000002,36.5,76.400002,17.9,4.9000001,2
Nueces,33.200001,7.5999999,24.9,95.099998,19,4.8000002,2
Ochiltree,27.1,8.6999998,39.5,88.300003,28.6,4.0999999,2
Oldham,25.200001,4.9000001,22,23.6,16.1,4.9000001,2
Orange,45.5,6.4000001,38,63.5,15.1,4.5999999,2
Palo Pinto,41,6.4000001,30.200001,47.299999,22,5,2
Panola,34,6.5,26.4,39.400002,18.6,4.8000002,2
Parker,32.200001,7.5999999,29.799999,52.599998,15.3,4.0999999,2
Parmer,37.400002,7.1999998,30.9,74.5,28.700001,3.9000001,2
Pecos,39.299999,8.6000004,26.200001,55.5,22.9,3.8,2
Polk,39.900002,6.0999999,30.9,39.900002,22.5,4.9000001,2
Potter,31.4,6.6999998,27.799999,70.900002,23.5,4.4000001,2
Presidio,30,4.4000001,30,94.599998,29,5.5,2
Randall,29.700001,7.9000001,26.6,92,13.2,3.9000001,2
Reagan,27.9,8.8999996,19.799999,92.900002,23.4,4,2
Real,20,3.4000001,25.700001,74.900002,22.5,4.8000002,2
Red River,40,5.3000002,39.599998,35.799999,19.6,4.9000001,2
Reeves,29.1,8.5,25.6,72.099998,22.299999,4.6999998,2
Refugio,20.4,7.6999998,27,39,18.299999,4.5,2
Roberts,21.4,7.1999998,20.5,60.200001,12.2,3.7,2
Robertson,41.700001,6.5,34.900002,48.299999,18.6,4.6999998,2
Rockwall,30.9,8.1000004,31.799999,90.199997,13.4,3.7,2
Runnels,18.700001,7.0999999,28.5,47.599998,21,4.5,2
Rusk,40.900002,6.5999999,32.099998,41.099998,20.5,4.4000001,2
Sabine,27.200001,6.1999998,27.299999,84.699997,21.5,4.5999999,2
San Augustine,36,6.0999999,25.6,49.700001,18.9,5.4000001,2
San Jacinto,37.599998,7,26.1,74.099998,23.1,4.1999998,2
San Patricio,40.700001,7.5999999,33.799999,48.099998,18.9,4.6999998,2
San Saba,31.799999,6.8000002,27,46.599998,28.9,4.5999999,2
Schleicher,23.5,8.6999998,20.5,77.199997,25.6,4.3000002,2
Scurry,28.1,7.4000001,33.5,40.200001,18.4,4.1999998,2
Shackelford,26.1,7.0999999,25.1,79.699997,20.700001,4.5,2
Shelby,29.1,6.3000002,30.6,42.099998,24.6,4.5999999,2
Sherman,28.9,8.1999998,27.200001,37.599998,29.6,3.8,2
Smith,33.400002,6.6999998,27.6,72.5,19.799999,4.6999998,2
Somervell,28.799999,7.5,24.5,70.900002,19.700001,5.5999999,2
Starr,32.200001,5.4000001,27.6,25,28.9,5.4000001,2
Stephens,34.799999,6.5,32.799999,56.299999,26.1,5.0999999,2
Sterling,21.5,4.4000001,23,55.400002,22.299999,3.5,2
Stonewall,20.200001,7.5999999,23,53.099998,22.299999,5.5999999,2
Sutton,29,8.8999996,21.6,85,21.799999,4.3000002,2
Swisher,19.6,7.1999998,30,54,22.5,4.5999999,2
Tarrant,30.799999,7,24.9,93.900002,18.4,4.3000002,2
Taylor,31,6.5,28,84.099998,16.6,4.4000001,2
Terrell,20.299999,5,29.799999,0,27.700001,8.8000002,2
Terry,37,7,26.5,74.800003,24.5,3.9000001,2
Throckmorton,24.4,4.6999998,25.799999,57.299999,27.299999,6.6999998,2
Titus,33.700001,7.3000002,35.200001,49.200001,25.200001,4.1999998,2
Tom Green,30.299999,6.8000002,24.799999,76.900002,17.9,4.3000002,2
Travis,22.9,7.3000002,16.6,93.199997,14.6,4.6999998,2
Trinity,24.5,7,28.799999,80.699997,20.4,4.3000002,2
Tyler,42,5.4000001,33.700001,51.900002,17.1,4.8000002,2
Upshur,29.700001,6.9000001,30,26.299999,18.200001,4.3000002,2
Upton,23.9,7.5999999,21.5,65.900002,22.6,4.9000001,2
Uvalde,35.900002,7.0999999,30.299999,76.599998,22.5,4.8000002,2
Val Verde,26.700001,7.3000002,24.299999,82,22.9,5.0999999,2
Van Zandt,34.900002,7.3000002,27.200001,37,21.299999,4.4000001,2
Victoria,36.900002,7.4000001,29.799999,79.099998,18.700001,4.6999998,2
Walker,32,5.4000001,30.6,76.900002,19.299999,6.5999999,2
Waller,34.799999,6.3000002,31.5,24,24.1,4.6999998,2
Ward,38,8.5,30.6,81.900002,21.299999,4.9000001,2
Washington,36.200001,7.3000002,34.599998,61.200001,19.700001,4.5999999,2
Webb,37.400002,7.8000002,29.299999,87.5,28.6,5.9000001,2
Wharton,37,7.3000002,26.799999,62.700001,21.700001,5.1999998,2
Wheeler,25.299999,7.4000001,24.9,62.900002,24.799999,4.5999999,2
Wichita,35.799999,6.0999999,30.799999,69.099998,17.6,4.9000001,2
Wilbarger,35.900002,6.5,28.6,28.5,21.9,5,2
Willacy,37.599998,7.3000002,28.5,33.5,22.299999,6.0999999,2
Williamson,31.200001,7.6999998,19.799999,87.300003,11.4,3.5999999,2
Wilson,34.900002,8.8000002,33.900002,31.6,16.6,4.1999998,2
